Entrez_ID,SYMBOL
307,ANXA4
64395,GMCL1
11017,SNRNP27
4084,MXD1
151516,ASPRV1
400960,PCBP1-AS1
5093,PCBP1
54980,C2orf42
7072,TIA1
51449,PCYOX1
6637,SNRPG
84908,FAM136A
7039,TGFA
119,ADD2
113419,TEX261
55577,NAGK
84693,MCEE
10199,MPHOSPH10
400961,PAIP2B
27332,ZNF638
8291,DYSF
56603,CYP26B1
23233,EXOC6B
6697,SPR
94097,SFXN5
26056,RAB11FIP5
10322,SMYD5
84279,PRADC1
10574,CCT7
150726,FBXO41
7840,ALMS1
51002,TPRKB
8446,DUSP11
10617,STAMBP
72,ACTG2
1716,DGUOK
200424,TET3
388962,BOLA3
100507171,BOLA3-DT
55233,MOB1A
10797,MTHFD2
57835,SLC4A5
1639,DCTN1
388963,C2orf81
84058,WDR54
6242,RTKN
23559,WBP1
7841,MOGS
116540,MRPL53
84865,CCDC142
64427,TTC31
84759,PCGF1
550,AUP1
27429,HTRA2
84695,LOXL3
1796,DOK1
10505,SEMA4F
3099,HK2
56655,POLE4
84141,EVA1A
9801,MRPL19
6936,GCFC2
80059,LRRTM4
347730,LRRTM1
8802,SUCLG1
9168,TMSB10
56888,KCMF1
83439,TCF7L1
10618,TGOLN2
54884,RETSAT
84173,ELMOD3
822,CAPG
100630918,PARTICL
4144,MAT2A
2677,GGCX
8673,VAMP8
10791,VAMP5
51255,RNF181
129303,TMEM150A
10713,USP39
388969,C2orf68
84913,ATOH8
8869,ST3GAL5
90784,NA
25885,POLR1A
55037,PTCD3
10989,IMMT
51318,MRPL35
65055,REEP1
55818,KDM3A
51652,CHMP3
7844,RNF103
64795,RMND5A
400966,RGPD1
5343,PLGLB1
285074,ANAPC1P2
102724642,LOC102724642
112597,CYTOR
730268,ANAPC1P4
5342,PLGLB2
729857,RGPD2
51315,KRCC1
150572,SMYD1
55258,THNSL2
9451,EIF2AK3
101928403,EIF2AK3-DT
22934,RPIA
654342,LSP1P4
64969,MRPS5
84874,ZNF514
7549,ZNF2
150696,PROM2
30818,KCNIP3
51011,FAHD2A
150759,LINC00342
400986,ANKRD36C
729234,FAHD2CP
56910,STARD7
285033,STARD7-AS1
55654,TMEM127
9391,CIAO1
23020,SNRNP200
23397,NCAPH
10865,ARID5A
55683,KANSL3
90342,FER1L5
81562,LMAN2L
26504,CNNM4
26505,CNNM3
200539,ANKRD23
51239,ANKRD39
54910,SEMA4C
151313,FAHD2B
375248,ANKRD36
100506076,LOC100506076
100506123,APPAT
57730,ANKRD36B
1329,COX5B
10120,ACTR1B
728537,C2orf92
23505,TMEM131
3631,INPP4A
493753,COA5
25972,UNC50
11320,MGAT4A
343990,CRACDL
80705,TSGA10
51601,LIPT1
129531,MITD1
51263,MRPL30
10190,TXNDC9
9669,EIF5B
51455,REV1
3899,AFF3
164832,LONRF2
9486,CHST10
79031,PDCL3
4862,NPAS2
6160,RPL31
11138,TBC1D8
100506286,TBC1D8-AS1
55571,CNOT11
284996,RNF149
9448,MAP4K4
3554,IL1R1
6549,SLC9A2
84804,MFSD9
130827,TMEM182
64965,MRPS9
9392,TGFBRAP1
100506473,C2orf49-DT
79074,C2orf49
2274,FHL2
8440,NCK2
80146,UXS1
653489,RGPD3
84620,ST6GAL2
285190,RGPD4
27233,SULT1C4
9648,GCC2
3987,LIMS1
5903,RANBP2
165055,CCDC138
100287216,SH3RF3-AS1
344558,SH3RF3
151011,SEPTIN10
65124,SOWAHC
84220,RGPD5
96626,LIMS3
440894,LINC01123
7851,MALL
4867,NPHP1
205251,MTLN
151009,LINC01106
100288695,LIMS4
729540,RGPD6
699,BUB1
55289,ACOXL
10018,BCL2L11
101927260,NA
541471,MIR4435-2HG
64682,ANAPC1
10461,MERTK
84910,TMEM87B
129804,FBLN7
84524,ZC3H8
376940,ZC3H6
727851,RGPD8
150465,TTL
84172,POLR1B
84269,CHCHD5
6574,SLC20A1
150468,CKAP2L
23550,PSD4
150472,ZNG1B
729468,PGM5P4
375260,WASH2P
84771,DDX11L2
118433,RPL23AP7
11159,RABL2A
80255,SLC35F5
10096,ACTR3
8886,DDX18
54520,CCDC93
51141,INSIG2
55240,STEAP3
130355,C2orf76
1622,DBI
140738,TMEM37
200373,CFAP221
80775,TMEM177
5775,PTPN4
57669,EPB41L5
79134,TMEM185B
5899,RALB
2736,GLI2
23332,CLASP1
254128,NIFK-AS1
84365,NIFK
7247,TSN
2995,GYPC
274,BIN1
2071,ERCC3
10746,MAP3K2
100506922,MAP3K2-DT
55677,IWS1
4648,MYO7B
55679,LIMS2
2840,GPR17
84826,SFT2D3
55339,WDR33
5433,POLR2D
83607,AMMECR1L
79595,SAP130
56886,UGGT1
9394,HS6ST1
84084,RAB6C
440905,FAR2P1
728378,POTEF
285103,MED15P9
91409,CCDC74B
55627,SMPD4
80097,MZT2B
84317,CCDC115
92856,IMP4
26469,PTPN18
653269,POTEI
653781,POTEJ
50649,ARHGEF4
130074,FAM168B
55041,PLEKHB2
445582,POTEE
150786,RAB6D
401010,NOC2LP2
653784,MZT2A
150776,SMPD4BP
90557,CCDC74A
29798,C2orf27A
2863,GPR39
116372,LYPD1
344148,NCKAP5
4249,MGAT5
81615,TMEM163
100129961,CCNT2-AS1
905,CCNT2
22930,RAB3GAP1
84083,ZRANB3
23518,R3HDM1
23190,UBXN4
4175,MCM6
1615,DARS1
7852,CXCR4
3176,HNMT
339745,SPOPL
11249,NXPH2
79712,GTDC1
9839,ZEB2
92,ACVR2A
5000,ORC4
55777,MBD5
26122,EPC2
3800,KIF5C
130576,LYPD6B
130574,LYPD6
27249,MMADHC
390,RND3
55183,RIF1
4703,NEB
26225,ARL5A
10254,STAM2
114793,FMNL2
55660,PRPF40A
151188,ARL6IP6
114805,GALNT13
3760,KCNJ3
4929,NR4A2
2820,GPD2
11227,GALNT5
728066,FAM133DP
90,ACVR1
8502,PKP4
85461,TANC1
151525,WDSUB1
29994,BAZ2B
643072,BAZ2B-AS1
64844,MARCHF7
22925,PLA2R1
5937,RBMS1
10010,TANK
100996579,LINC01806
10213,PSMD14
285116,AHCTF1P1
1803,DPP4
64135,IFIH1
25801,GCA
90134,KCNH7
55137,FIGN
2888,GRB14
22837,COBLL1
6326,SCN2A
80034,CSRNP3
79809,TTC21B
6335,SCN9A
129446,XIRP2
27347,STK39
253782,CERS6
115677,NOSTRIN
57405,SPC25
10170,DHRS9
4036,LRP2
129880,BBS5
10324,KLHL41
79675,FASTKD1
9360,PPIG
493911,PHOSPHO2
6741,SSB
29081,METTL5
130507,UBR3
285141,ERICH2
2571,GAD1
26003,GORASP2
9874,TLK1
79828,METTL8
80067,DCAF17
79901,CYBRD1
1781,DYNC1I2
8604,SLC25A12
8520,HAT1
254042,METAP1D
3655,ITGA6
5163,PDK1
11069,RAPGEF4
51776,MAP3K20
83879,CDCA7
6670,SP3
29789,OLA1
9541,CIR1
79634,SCRN3
151556,GPR155
7456,WIPF1
440926,H3P6
1134,CHRNA1
1123,CHN1
1386,ATF2
518,ATP5MC3
80856,LNPK
10651,MTX2
220988,HNRNPA3
4780,NFE2L2
100130691,LOC100130691
8540,AGPS
150737,IFT70B
92104,IFT70A
129831,RBM45
114880,OSBPL6
101927027,CHROMR
8575,PRKRA
494513,PJVK
51661,FKBP7
65977,PLEKHA3
7273,TTN
285025,CCDC141
91404,SESTD1
151126,ZNF385B
57703,CWC22
10477,UBE2E3
3676,ITGA4
375298,CERKL
6744,ITPRID2
151242,PPP1R1C
54431,DNAJC10
2487,FRZB
10787,NCKAP1
142679,DUSP19
129401,NUP35
401024,FSIP2
55854,ZC3H15
3685,ITGAV
165215,FAM171B
10203,CALCRL
7035,TFPI
51454,GULP1
1281,COL3A1
1290,COL5A2
84128,WDR75
30061,SLC40A1
54529,ASNSD1
150709,ANKAR
64172,OSGEPL1
94101,ORMDL1
5378,PMS1
84281,C2orf88
26275,HIBCH
3628,INPP1
54842,MFSD6
100131211,NEMP2
105373801,NA
4664,NAB1
2744,GLS
6772,STAT1
6775,STAT4
4430,MYO1B
64859,NABP1
8436,CAVIN2
57181,SLC39A10
9262,STK17B
57520,HECW2
284992,CCDC150
9330,GTF3C3
80055,PGAP1
91526,ANKRD44
23451,SF3B1
80219,COQ10B
3329,HSPD1
3336,HSPE1
25843,MOB4
92935,MARS2
5334,PLCL1
23314,SATB2
205327,C2orf69
129450,TYW5
79568,MAIP1
26010,SPATS2L
130535,KCTD18
151246,SGO2
9689,BZW1
1195,CLK1
53938,PPIL3
60491,NIF3L1
4999,ORC2
285172,HYCC2
4709,NDUFB3
8837,CFLAR
841,CASP8
130540,FLACC1
66008,TRAK2
55437,STRADB
65062,TMEM237
57679,ALS2
8324,FZD7
7341,SUMO1
51602,NOP58
659,BMPR2
150864,FAM117B
130026,ICA1L
55759,WDR12
79800,CARF
65065,NBEAL1
57404,CYP20A1
10152,ABI2
65059,RAPH1
117583,PARD3B
8828,NRP2
54891,INO80D
100329109,GCSHP3
4719,NDUFS1
1933,EEF1B2
2825,CMKLR2
57683,ZDBF2
8745,ADAM23
22868,FASTKD2
8609,KLF7
1385,CREB1
151194,METTL21A
151195,CCNYL1
7855,FZD5
389072,PLEKHM3
3417,IDH1
200576,PIKFYVE
4133,MAP2
6120,RPE
151050,KANSL1L
33,ACADL
10314,LANCL1
1373,CPS1
2066,ERBB4
22807,IKZF2
79582,SPAG16
580,BARD1
26154,ABCA12
471,ATIC
2335,FN1
55686,MREG
55825,PECR
7520,XRCC5
150967,LINC01963
57574,MARCHF4
50485,SMARCAL1
6168,RPL37A
3485,IGFBP2
3488,IGFBP5
7145,TNS1
10109,ARPC2
14,AAMP
25953,PNKD
64114,TMBIM1
58190,CTDSP1
57695,USP37
9125,CNOT9
84812,PLCD4
7701,ZNF142
617,BCS1L
64320,RNF25
27148,STK36
9654,TTLL4
1593,CYP27A1
79840,NHEJ1
27013,CNPPD1
79137,RETREG2
130617,ZFAND2B
10058,ABCB6
79065,ATG9A
55139,ANKZF1
79411,GLB1L
8576,STK16
7277,TUBA4A
3300,DNAJB2
5798,PTPRN
23549,DNPEP
1674,DES
10290,SPEG
100996693,SPEGNB
29926,GMPPA
79586,CHPF
130612,TMEM198
23363,OBSL1
3623,INHA
114790,STK11IP
6508,SLC4A3
2043,EPHA4
130367,SGPP2
10056,FARSB
2181,ACSL3
23704,KCNE4
7857,SCG2
130340,AP1S3
57590,WDFY1
65080,MRPL44
5270,SERPINE2
8452,CUL3
3667,IRS1
84236,RHBDD1
1286,COL4A4
1285,COL4A3
56947,MFF
3267,AGFG1
164781,DAW1
80309,SPHKAP
55022,PID1
92737,DNER
9320,TRIP12
130888,FBXO36
151473,SLC16A14
3431,SP110
6672,SP100
51719,CAB39
81618,ITM2C
257407,C2orf72
5707,PSMD1
80210,ARMC9
93010,B3GNT7
105373926,NA
4691,NCL
5757,PTMA
5147,PDE6D
64708,COPS7B
129563,DIS3L2
9427,ECEL1
200765,TIGD1
9470,EIF4E2
80303,EFHD1
26058,GIGYF2
3635,INPP5D
55054,ATG16L1
8527,DGKD
55230,USP40
55355,HJURP
151507,MSL3P1
10123,ARL4C
23677,SH3BP4
116987,AGAP1
79781,IQCA1
57007,ACKR3
10920,COPS8
1293,COL6A3
64284,RAB17
9208,LRRFIP1
10267,RAMP1
140739,UBE2F
339768,ESPNL
377007,KLHL30
80895,ILKAP
643387,TARDBPP3
55502,HES6
8864,PER2
26146,TRAF3IP1
51665,ASB1
9759,HDAC4
4705,NDUFA10
150678,COPS9
2817,GPC1
51281,ANKMY1
285193,DUSP28
57140,RNPEPL1
101752400,CAPN10-DT
11132,CAPN10
2859,GPR35
547,KIF1A
25992,SNED1
130916,MTERF4
23178,PASK
5510,PPP1R7
50636,ANO7
3069,HDLBP
4735,SEPTIN2
9855,FARP2
10494,STK25
666,BOK
51078,THAP4
23192,ATG4B
1841,DTYMK
84289,ING5
728294,D2HGDH
728323,LINC01881
140680,C20orf96
85364,ZCCHC3
100507459,NRSN2-AS1
6666,SOX12
80023,NRSN2
57761,TRIB3
10616,RBCK1
128637,TBC1D20
1457,CSNK2A1
140809,SRXN1
83541,FAM110A
9491,PSMF1
55321,TMEM74B
9751,SNPH
100507495,SDCBP2-AS1
2280,FKBP1A
55968,NSFL1C
10326,SIRPB1
140885,SIRPA
140901,STK35
6628,SNRPB
79175,ZNF343
10528,NOP56
3420,IDH3B
57593,EBF4
56265,CPXM1
64773,PCED1A
64601,VPS16
5786,PTPRA
64949,MRPS26
22888,UBOX5
60493,FASTKD5
9762,LZTS3
65992,DDRGK1
3704,ITPA
83959,SLC4A11
25943,DNAAF9
8455,ATRN
80332,ADAM33
54976,ADISSP
1059,CENPB
994,CDC25B
55317,AP5S1
57506,MAVS
80025,PANK2
11237,RNF24
54498,SMOX
146,ADRA1D
5621,PRNP
9770,RASSF2
9962,SLC23A2
29058,TMEM230
5111,PCNA
8760,CDS2
149837,LINC00654
56261,GPCPD1
149840,SHLD1
1114,CHGB
51605,TRMT6
84515,MCM8
54675,CRLS1
164312,LRRN4
55612,FERMT1
650,BMP2
56255,TMX4
23236,PLCB1
5332,PLCB4
63926,ANKEF1
6616,SNAP25
8195,MKKS
128710,SLX4IP
182,JAG1
22903,BTBD3
55304,SPTLC3
55617,TASP1
51575,ESF1
79133,NDUFAF5
140733,MACROD2
23767,FLRT3
55614,KIF16B
6629,SNRPB2
631,BFSP1
11034,DSTN
6238,RRBP1
27131,SNX5
92667,MGME1
100303755,PET117
57325,KAT14
7692,ZNF133
55184,DZANK1
10621,POLR3F
10741,RBBP9
10483,SEC23B
388789,SMIM26
92675,DTD1
100270804,LCDR
57419,SLC24A3
54453,RIN2
51126,NAA20
51340,CRNKL1
57186,RALGAPA2
55857,KIZ
22803,XRN2
7056,THBD
29107,NXT1
64412,GZF1
63908,NAPB
1471,CST3
79953,SYNDIG1
57136,APMAP
101926889,LOC101926889
955,ENTPD6
5834,PYGB
26090,ABHD12
9837,GINS1
22981,NINL
140838,NANP
102724826,ZNF337-AS1
26152,ZNF337
100134868,LOC100134868
100289097,FRG1CP
284802,FRG1BP
81502,HM13
100101490,MCTS2
100874042,HM13-AS1
3397,ID1
598,BCL2L1
22974,TPX2
128853,DUSP15
81572,PDRG1
9777,TM9SF4
128854,TSPY26P
5326,PLAGL2
23509,POFUT1
9371,KIF3B
171023,ASXL1
140688,NOL4L
149951,COMMD7
1789,DNMT3B
22919,MAPRE1
51654,CDK5RAP1
6640,SNTA1
9139,CBFA2T2
63941,NECAB3
1869,E2F1
11264,PXMP4
84905,ZNF341
128866,CHMP4B
22913,RALY
8894,EIF2S2
191,AHCY
83737,ITCH
83658,DYNLRB1
84557,MAP1LC3A
128869,PIGU
58476,TP53INP2
23054,NCOA6
2686,GGT7
55902,ACSS2
2937,GSS
57644,MYH7B
26133,TRPC4AP
55741,EDEM2
10544,PROCR
10893,MMP24
101410538,MMP24OS
3692,EIF6
55245,UQCC1
11190,CEP250
51614,ERGIC3
80307,FER1L4
6676,SPAG4
8904,CPNE1
10137,RBM12
9054,NFS1
140823,ROMO1
9584,RBM39
51230,PHF20
51282,SCAND1
647979,NORAD
2036,EPB41L1
25980,AAR2
22839,DLGAP4
10398,MYL9
60436,TGIF2
55969,RAB5IF
57446,NDRG3
79980,DSN1
140710,MTCL2
140711,TLDC2
25939,SAMHD1
5933,RBL1
140699,MROH8
6185,RPN2
63905,MANBAL
6714,SRC
10904,BLCAP
4826,NNAT
56259,CTNNBL1
128434,VSTM2L
9675,TTI1
58490,RPRD1B
7052,TGM2
388796,SNHG17
128439,SNHG11
57148,RALGAPB
79913,ACTR5
81610,FAM83D
60625,DHX35
9935,MAFB
7150,TOP1
5335,PLCG1
23051,ZHX3
64900,LPIN3
84181,CHD6
6431,SRSF6
26013,L3MBTL1
51098,IFT52
4605,MYBL2
57158,JPH2
51526,OSER1
100505783,OSER1-DT
128486,FITM2
79183,TTPAL
10955,SERINC3
11142,PKIG
100,ADA
140730,RIMS4
7529,YWHAB
80336,PABPC1L
10953,TOMM34
6789,STK4
6385,SDC4
90196,SYS1
27296,TP53TG5
55861,DBNDD2
51604,PIGT
116092,DNTTIP1
11065,UBE2C
90203,SNX21
10005,ACOT8
140831,ZSWIM3
90204,ZSWIM1
128497,SPATA25
140825,NEURL2
5476,CTSA
5360,PLTP
63935,PCIF1
63925,ZNF335
57468,SLC12A5
57727,NCOA5
51006,SLC35C2
63916,ELMO2
55713,ZNF334
64849,SLC13A3
112858,TP53RK
81031,SLC2A10
23613,ZMYND8
8202,NCOA3
55959,SULF2
57580,PREX1
10564,ARFGEF2
1434,CSE1L
6780,STAU1
55661,DDX27
57169,ZNFX1
441951,ZFAS1
5740,PTGIS
9334,B4GALT5
23315,SLC9A8
9825,SPATA2
55905,RNF114
7335,UBE2V1
387521,PEDS1
101927559,CEBPB-AS1
1051,CEBPB
5770,PTPN1
140876,RIPOR3
84612,PARD6B
55653,BCAS4
23394,ADNP
101927631,ADNP-AS1
8813,DPM1
27304,MOCS3
3755,KCNG1
4773,NFATC2
10079,ATP9A
57167,SALL4
55734,ZFP64
128553,TSHZ2
7764,ZNF217
5203,PFDN4
55816,DOK5
116151,FAM210B
6790,AURKA
1477,CSTF1
51507,RTF2
655,BMP7
8480,RAE1
55544,RBM38
56937,PMEPA1
55370,PPP4R1L
57403,RAB22A
9217,VAPB
164284,APCDD1L
100534593,STX16-NPEPL1
8675,STX16
79716,NPEPL1
2778,GNAS
51497,NELFCD
1522,CTSZ
81027,TUBB1
514,ATP5F1E
51012,PRELID3B
116154,PHACTR3
63939,FAM217B
5509,PPP1R3D
1002,CDH4
6874,TAF4
149986,LSM14B
5688,PSMA7
26039,SS18L1
26164,MTG2
9885,OSBPL2
11047,ADRM1
3911,LAMA5
6227,RPS21
81928,CABLES2
140628,GATA5
253868,CRMA
128826,MIR1-1HG
55257,MRGBP
11054,OGFR
1299,COL9A3
10732,TCFL5
11083,DIDO1
54994,GID8
54915,YTHDF1
55738,ARFGAP1
1917,EEF1A2
79144,PPDPF
85441,HELZ2
26205,GMEB2
50861,STMN3
51750,RTEL1
10139,ARFRP1
84619,ZGPAT
54923,LIME1
56731,SLC2A4RG
140685,ZBTB46
140701,ABHD16B
7165,TPD52L2
80331,DNAJC5
54963,UCKL1
100113386,UCKL1-AS1
57473,ZNF512B
140700,SAMD10
24148,PRPF6
6919,TCEA2
10287,RGS19
4987,OPRL1
55251,PCMTD2
102723996,LOC102723996
102724023,LOC102724023
102724159,LOC102724159
102724200,LOC102724200
102724219,LINC03104
102724428,LOC102724428
102724441,NA
102724560,LOC102724560
102724594,LOC102724594
102724843,LOC102724843
102724951,LINC03105
102723360,LOC102723360
102723475,LOC102723475
100500862,MIR3648-1
100500815,NA
103504731,MIR3648-2
6782,HSPA13
8204,NRIP1
29761,USP25
388815,MIR99AHG
1525,CXADR
10950,BTG3
54149,C21orf91
140578,CHODL
4685,NCAM2
54148,MRPL39
58494,JAM2
522,ATP5PF
2551,GABPA
351,APP
116159,CYYR1
9510,ADAMTS1
11096,ADAMTS5
29104,N6AMT1
26046,LTN1
10069,RWDD2B
10600,USP16
10694,CCT8
56911,MAP3K7CL
571,BACH1
2897,GRIK1
7074,TIAM1
6647,SOD1
57466,SCAF4
30811,HUNK
54069,MIS18A
9875,URB1
140290,TCP10L
56683,CFAP298
8867,SYNJ1
100506215,PAXBP1-AS1
94104,PAXBP1
3455,IFNAR2
3588,IL10RB
3454,IFNAR1
3460,IFNGR2
757,TMEM50B
54943,DNAJC28
2618,GART
6651,SON
29980,DONSON
9946,CRYZL1
6453,ITSN1
539,ATP5PO
6526,SLC5A3
64968,MRPS6
54065,SMIM11
3753,KCNE1
1827,RCAN1
861,RUNX1
54093,SETD4
873,CBR1
100506428,CBR3-AS1
9980,DOP1B
23515,MORC3
8208,CHAF1B
6493,SIM2
3141,HLCS
51227,PIGP
7267,TTC3
10311,VPS26C
1859,DYRK1A
2114,ETS2
8624,PSMG1
54014,BRWD1
3150,HMGN1
7485,GET1
150082,LCA5L
6450,SH3BGR
25825,BACE2
54101,RIPK4
63977,PRDM15
25966,C2CD2
49854,ZBTB21
9619,ABCG1
54020,SLC37A1
5152,PDE9A
10785,WDR4
4731,NDUFV3
5316,PKNOX1
875,CBS
7307,U2AF1
150094,SIK1
23076,RRP1B
8566,PDXK
1476,CSTB
8568,RRP1
56894,AGPAT3
7109,TRAPPC10
5822,PWP2
8209,GATD3
23308,ICOSLG
5211,PFKL
755,CFAP410
81543,LRRC3
54082,TSPEAR-AS1
7327,UBE2G2
6612,SUMO3
754,PTTG1IP
84536,LINC01547
85395,SLX9
728039,SSR4P1
104,ADARB1
23275,POFUT2
642852,LINC00205
80781,COL18A1
6573,SLC19A1
54039,PCBP3
1291,COL6A1
1292,COL6A2
10841,FTCD
84221,SPATC1L
4047,LSS
114044,MCM3AP-AS1
8888,MCM3AP
54059,YBEY
54058,C21orf58
5116,PCNT
23181,DIP2A
3275,PRMT2
23765,IL17RA
27439,TMEM121B
27440,HDHD5
51816,ADA2
27443,CECR2
83733,SLC25A18
529,ATP6V1E1
23786,BCL2L13
637,BID
57553,MICAL3
55670,PEX26
51807,TUBA8
11274,USP18
728229,TMEM191B
728233,PI4KAP1
85376,RIMBP3
8214,DGCR6
5625,PRODH
9993,DGCR2
25786,DGCR11
8220,ESS2
100652736,LINC01311
6576,SLC25A1
8218,CLTCL1
7290,HIRA
64976,MRPL40
128977,C22orf39
7353,UFD1
8318,CDC45
5413,SEPTIN5
100526833,SEPT5-GP1BB
54584,GNB1L
79680,RTL10
10587,TXNRD2
1312,COMT
421,ARVCF
128989,TANGO2
54487,DGCR8
27037,TRMT2A
5902,RANBP1
29801,ZDHHC8
65078,RTN4R
85359,DGCR6L
7625,ZNF74
91179,SCARF2
84861,KLHL22
51586,MED15
84222,TMEM191A
5297,PI4KA
3053,SERPIND1
9342,SNAP29
1399,CRKL
8216,LZTR1
80764,THAP7
439931,THAP7-AS1
9127,P2RX6
6545,SLC7A4
728441,GGT2P
440804,RIMBP3B
23119,HIC2
645426,TMEM191C
375133,PI4KAP2
7332,UBE2L3
150223,YDJC
23753,SDF2L1
23759,PPIL2
29799,YPEL1
5594,MAPK1
9647,PPM1F
8940,TOP3B
96610,BMS1P20
140883,ZNF280B
91227,GGTLC2
2781,GNAZ
9609,RAB36
613,BCR
26226,FBXW4P1
91316,GUSBP11
266747,RGL4
7621,ZNF70
400916,CHCHD10
4320,MMP11
6598,SMARCB1
91319,DERL3
66035,SLC2A11
284889,MIF-AS1
653689,GSTT2B
100037417,DDTL
1652,DDT
2953,GSTT2
23523,CABIN1
56241,SUSD2
23384,SPECC1L
83606,GUCD1
6634,SNRPD3
2678,GGT1
388886,LRRC75B
85379,KIAA1671
91355,LRP5L
1416,CRYBB2P1
157,GRK3
84700,MYO18B
57168,ASPHD2
89781,HPS4
402055,SRRD
24144,TFIP11
8459,TPST2
4330,MN1
23760,PITPNB
284900,TTC28-AS1
23331,TTC28
11200,CHEK2
150274,HSCB
150275,CCDC117
7494,XBP1
84133,ZNRF3
83999,KREMEN1
129080,EMID1
25807,RHBDD3
2130,EWSR1
10634,GAS2L1
10633,RASL10A
162,AP1B1
4744,NEFH
8563,THOC5
8508,NIPSNAP1
4771,NF2
55954,ZMAT5
29796,UQCR10
84164,ASCC2
8897,MTMR3
3976,LIF
652968,CASTOR1
83874,TBC1D10A
10291,SF3A1
550631,CCDC157
85371,KIAA1656
200312,RNF215
23541,SEC14L2
51537,MTFP1
23481,PES1
6948,TCN2
339665,SLC35E4
150290,DUSP18
23762,OSBP2
22880,MORC2
55000,TUG1
6525,SMTN
140606,SELENOM
27124,INPP5J
91445,RNF185
3985,LIMK2
113791,PIK3IP1
23598,PATZ1
54944,LINC01521
4733,DRG1
56478,EIF4ENIF1
9814,SFI1
23761,PISD
253143,PRR14L
9681,DEPDC5
7533,YWHAH
6523,SLC5A1
51493,RTCB
25793,FBXO7
7078,TIMP3
9215,LARGE1
10042,HMGXB4
10043,TOM1
3162,HMOX1
4174,MCM5
23551,RASD2
4151,MB
23543,RBFOX2
23780,APOL2
4627,MYH9
25828,TXN2
80020,FOXRED2
8664,EIF3D
11020,IFT27
7263,TST
4357,MPST
79734,KCTD17
114904,C1QTNF6
5880,RAC2
114794,ELFN2
29775,CARD10
11135,CDC42EP1
26088,GGA1
23616,SH3BP1
57026,PDXP
3956,LGALS1
79159,NOL12
11078,TRIOBP
3005,H1-0
23464,GCAT
129138,ANKRD54
51386,EIF3L
85377,MICALL1
84645,C22orf23
5435,POLR2F
9463,PICK1
23539,SLC16A8
80115,BAIAP2L2
8398,PLA2G6
23764,MAFF
25829,TMEM184B
1454,CSNK1E
102800317,TPTEP2-CSNK1E
400927,TPTEP2
3761,KCNJ4
11015,KDELR3
10521,DDX17
11144,DMC1
646851,FAM227A
25776,CBY1
56993,TOMM22
9929,JOSD1
9567,GTPBP1
25777,SUN2
10126,DNAL4
23467,NPTXR
23466,CBX6
9582,APOBEC3B
27350,APOBEC3C
200316,APOBEC3F
60489,APOBEC3G
23492,CBX7
5155,PDGFB
6122,RPL3
9145,SYNGR1
10454,TAB1
100506472,LOC100506472
4248,MGAT3
54471,MIEF1
468,ATF4
91582,RPS19BP1
23112,TNRC6B
158,ADSL
27352,SGSM3
57591,MRTFA
10478,SLC25A17
6767,ST13
63929,XPNPEP3
9978,RBX1
2033,EP300
83746,L3MBTL2
5905,RANGAP1
23264,ZC3H7B
7008,TEF
10766,TOB2
84844,PHF5A
50,ACO2
171568,POLR3H
27254,CSDC2
5372,PMM1
27351,DESI1
2547,XRCC6
4809,SNU13
79640,C22orf46P
79879,CCDC134
6721,SREBF2
79019,CENPM
55964,SEPTIN3
4668,NAGA
91689,SMDT1
4700,NDUFA6
100132273,NDUFA6-DT
1565,CYP2D6
1564,CYP2D7
6942,TCF20
94009,SERHL
27341,RRP7A
253190,SERHL2
91695,RRP7BP
84271,POLDIP3
1727,CYB5R3
53947,A4GALT
26286,ARFGAP3
11252,PACSIN2
25809,TTLL1
638,BIK
27349,MCAT
706,TSPO
23170,TTLL12
25830,SULT4A1
80339,PNPLA3
25813,SAMM50
29780,PARVB
64098,PARVG
85352,SHISAL1
84247,RTL6
55615,PRR5
112885,PHF21B
100506714,NUP50-DT
10762,NUP50
23313,KIAA0930
55007,FAM118A
2192,FBLN1
25814,ATXN10
5465,PPARA
150383,CDPF1
55020,TTC38
51512,GTSE1
55687,TRMU
9620,CELSR1
23151,GRAMD4
64781,CERK
25771,TBC1D22A
23774,BRD1
9889,ZBED4
79087,ALG12
79174,CRELD2
415116,PIM3
56666,PANX2
80305,TRABD
83642,SELENOO
85378,TUBGCP6
83933,HDAC10
6300,MAPK12
5600,MAPK11
23654,PLXNB2
414918,DENND6B
9701,PPP6R2
6305,SBF1
91289,LMF2
29781,NCAPH2
9997,SCO2
1890,TYMP
1375,CPT1B
100144603,CHKB-DT
23542,MAPK8IP2
410,ARSA
85358,SHANK3
284942,RPL23AP82
11158,RABL2B
27255,CNTN6
152330,CNTN4
51095,TRNT1
51185,CRBN
57633,LRRN1
285362,SUMF1
6419,SETMAR
100996539,ITPR1-DT
3708,ITPR1
8553,BHLHE40
55207,ARL8B
9695,EDEM1
29995,LMCD1
859,CAV3
5021,OXTR
56852,RAD18
9901,SRGAP3
25917,THUMPD3
440944,THUMPD3-AS1
55209,SETD5
64419,MTMR14
7862,BRPF1
4968,OGG1
8536,CAMK1
10474,TADA3
10093,ARPC4
26140,TTLL3
285367,RPUSD3
84522,JAGN1
132014,IL17RE
84818,IL17RC
78987,CRELD1
285368,PRRT3
55831,EMC3
442075,EMC3-AS1
401052,NA
152302,CIDECP1
2177,FANCD2
55845,BRK1
7428,VHL
3656,IRAK2
